2,0.0030592,0.0040552
2,7.089E-4,0.0013321
2,8.806E-4,0.001263
2,0.0019999,0.0011761
2,8.369E-4,0.0011353
2,5.427E-4,0.0012758
2,7.334E-4,0.0010534
2,0.0035849,0.0013108
2,3.763E-4,8.828E-4
2,6.813E-4,0.0010702
4,0.0013792,0.0021343
4,7.113E-4,0.0019006
4,9.336E-4,0.002035
4,0.0014831,0.0018312
4,0.0011358,0.0016528
4,0.001508,0.0021311
4,0.0028227,0.0016163
4,7.312E-4,0.0017599
4,6.793E-4,0.0020283
4,9.985E-4,0.0015991
8,0.0020949,0.0027168
8,0.0019963,0.0027743
8,0.0022958,0.0026026
8,0.0014498,0.0024441
8,0.0015586,0.002645
8,0.001253,0.0027114
8,0.0012188,0.0023925
8,0.00147,0.0024864
8,0.00241,0.0023433
8,0.0012585,0.0027079
16,0.0026856,0.0036694
16,0.001649,0.0032625
16,0.0023994,0.0034381
16,0.0024338,0.0032529
16,0.0018065,0.0032107
16,0.0021062,0.0041529
16,0.0023921,0.0050955
16,0.0022373,0.0032147
16,0.0025546,0.0032306
16,0.0017645,0.0031863
32,0.0031083,0.0043572
32,0.0027212,0.0041079
32,0.0031187,0.0043273
32,0.0036651,0.0039428
32,0.0025365,0.0054682
32,0.0033755,0.0039004
32,0.0021206,0.0054388
32,0.0026097,0.0047753
32,0.0020047,0.0044493
32,0.0032236,0.0058911
64,0.0057586,0.0059992
64,0.0052218,0.0051973
64,0.0033829,0.0046724
64,0.0027902,0.0063066
64,0.0057568,0.0046289
64,0.0024838,0.0048818
64,0.0045768,0.0069124
64,0.0058113,0.0059365
64,0.0072441,0.0047557
64,0.0038076,0.0046803
128,0.003119,0.006742
128,0.0033828,0.0066041
128,0.0047219,0.0072384
128,0.0053314,0.0102747
128,0.0079683,0.0094509
128,0.0055372,0.0112162
128,0.0050988,0.0070789
128,0.0060611,0.0098828
128,0.0027775,0.0058988
128,0.004104,0.0062219
256,0.0057493,0.010655
256,0.0080593,0.006982
256,0.0055004,0.0082542
256,0.0035563,0.0060166
256,0.005311,0.0117141
256,0.0064072,0.008055
256,0.004945,0.0081076
256,0.0055014,0.0091453
256,0.0067275,0.0100211
256,0.0066241,0.0094411
512,0.0077704,0.0092712
512,0.004491,0.0089993
512,0.0064379,0.0087445
512,0.0071003,0.010231
512,0.0099752,0.0080726
512,0.004994,0.0088006
512,0.0047297,0.010484
512,0.0061612,0.0099528
512,0.0070431,0.0080256
512,0.0050367,0.007583
1024,0.0067566,0.0155927
1024,0.0048845,0.0104091
1024,0.0073976,0.0082837
1024,0.0042912,0.0095115
1024,0.0055505,0.009317
1024,0.0045795,0.0085556
1024,0.0079335,0.0119767
1024,0.0072246,0.0091449
1024,0.0056709,0.0101033
1024,0.0060964,0.0122132
2048,0.0140394,0.0132624
2048,0.0126085,0.0152448
2048,0.0060642,0.010863
2048,0.0069534,0.0104712
2048,0.007716,0.0174687
2048,0.0138825,0.0155356
2048,0.0118396,0.0157018
2048,0.0098536,0.0156867
2048,0.0096814,0.0155623
2048,0.0083713,0.0158337
4096,0.0139496,0.0169755
4096,0.0111732,0.0168924
4096,0.0119877,0.0153997
4096,0.0088303,0.0182112
4096,0.0092919,0.0170748
4096,0.0069205,0.0168338
4096,0.0095175,0.0150477
4096,0.0188701,0.0141806
4096,0.014493,0.0196532
4096,0.016934,0.0195851
8192,0.0134762,0.0194973
8192,0.0133783,0.0253703
8192,0.0326538,0.0206662
8192,0.0216122,0.0208209
8192,0.0181399,0.0234218
8192,0.0170638,0.0172378
8192,0.0157284,0.0179185
8192,0.0147193,0.0165527
8192,0.0144434,0.0158006
8192,0.0147663,0.021178
16384,0.0222626,0.022679
16384,0.0232823,0.0232231
16384,0.023648,0.0227746
16384,0.0230712,0.0225887
16384,0.0211349,0.0228433
16384,0.0208681,0.0246271
16384,0.021465,0.0172362
16384,0.016503,0.0141186
16384,0.0092298,0.0245033
16384,0.016438,0.0237045
32768,0.0194754,0.0241477
32768,0.0280114,0.0203637
32768,0.0125303,0.0161049
32768,0.0157471,0.016874
32768,0.0121997,0.0256023
32768,0.0242989,0.0222874
32768,0.0131369,0.0233396
32768,0.0109686,0.0158722
32768,0.010456,0.0170022
32768,0.0189052,0.0245472
65536,0.0231603,0.0211476
65536,0.0103747,0.01574
65536,0.0132893,0.0175218
65536,0.0111735,0.0159162
65536,0.0175184,0.0222644
65536,0.0214781,0.0227774
65536,0.0225622,0.0157723
65536,0.0121673,0.0159364
65536,0.0093615,0.0181313
65536,0.0137668,0.0237902
131072,0.0314177,0.0284769
131072,0.0193352,0.0217436
131072,0.0127869,0.0180862
131072,0.0122091,0.0190527
131072,0.0169072,0.027207
131072,0.0271493,0.026585
131072,0.0157529,0.0230165
131072,0.0138269,0.0182013
131072,0.0122141,0.0171092
131072,0.0166048,0.0198943
262144,0.0210622,0.0258091
262144,0.0263484,0.0192096
262144,0.0142139,0.0232692
262144,0.0218888,0.0286484
262144,0.0293316,0.0284513
262144,0.0266966,0.0206069
262144,0.0184629,0.0258464
262144,0.0253987,0.0231361
262144,0.0164383,0.0201103
262144,0.0157598,0.0263187
524288,0.0328228,0.0249841
524288,0.0158851,0.020853
524288,0.016337,0.022292
524288,0.0181853,0.0214898
524288,0.0297044,0.0306787
524288,0.0200826,0.0254809
524288,0.0163139,0.0209105
524288,0.0168046,0.0220512
524288,0.031693,0.0318477
524288,0.0221382,0.0205985
1048576,0.0214426,0.0233464
1048576,0.021052,0.0233109
1048576,0.0337806,0.0288794
1048576,0.0205796,0.0260358
1048576,0.0204503,0.0231926
1048576,0.024804,0.0273531
1048576,0.0329002,0.0284884
1048576,0.0311172,0.0215872
1048576,0.0257787,0.0219446
1048576,0.0356045,0.0275493
2097152,0.0313348,0.0222335
2097152,0.0235588,0.028727
2097152,0.0203693,0.0308615
2097152,0.0271982,0.0338259
2097152,0.0299601,0.0278128
2097152,0.0246882,0.0230245
2097152,0.0198305,0.023139
2097152,0.0224436,0.0298391
2097152,0.0312901,0.0262042
2097152,0.0229865,0.0251503
4194304,0.0222512,0.0286591
4194304,0.0240364,0.035569
4194304,0.0370253,0.0242415
4194304,0.0256729,0.0337748
4194304,0.0420195,0.0299245
4194304,0.0434891,0.0358733
4194304,0.0339894,0.0238555
4194304,0.0266439,0.0262383
4194304,0.0421881,0.0353634
4194304,0.0243663,0.0307148
8388608,0.0255197,0.0249059
8388608,0.0313386,0.0355461
8388608,0.0250098,0.0251201
8388608,0.0371007,0.0298101
8388608,0.039314,0.0329201
8388608,0.0269755,0.0299276
8388608,0.0250003,0.0330669
8388608,0.0412259,0.0264461
8388608,0.0450873,0.0336862
8388608,0.0268994,0.0304742
16777216,0.0511817,0.0246666
16777216,0.0285553,0.0277128
16777216,0.0288061,0.0266311
16777216,0.0413141,0.0264745
16777216,0.0290084,0.025871
16777216,0.0360877,0.036737
16777216,0.0425631,0.0275378
16777216,0.0318488,0.0369855
16777216,0.0286963,0.0390654
16777216,0.0452961,0.026011
33554432,0.0283505,0.0287408
33554432,0.034168,0.0323506
33554432,0.0391635,0.039218
33554432,0.0283376,0.0282649
33554432,0.0339125,0.0377094
33554432,0.0440626,0.0279293
33554432,0.0300226,0.0267812
33554432,0.0347798,0.0306293
33554432,0.0401261,0.0269869
33554432,0.032356,0.0308435
